Lieu;Département;Série;Unité;Année;Valeur
CHAMPAGNE-ARDENNE;21;Titane;t/an;2002;0.0
CHAMPAGNE-ARDENNE;21;Titane;t/an;2004;0.0
CHAMPAGNE-ARDENNE;21;Titane;t/an;2005;0.0
CHAMPAGNE-ARDENNE;21;Titane;t/an;2006;0.0
CHAMPAGNE-ARDENNE;21;Titane;t/an;2007;0.0
CHAMPAGNE-ARDENNE;21;Titane;t/an;2008;0.0
CHAMPAGNE-ARDENNE;21;Titane;t/an;2009;0.0
CHAMPAGNE-ARDENNE;21;Zinc;t/an;1999;13.34
CHAMPAGNE-ARDENNE;21;Zinc;t/an;2000;0.0
CHAMPAGNE-ARDENNE;21;Zinc;t/an;2001;0.0
CHAMPAGNE-ARDENNE;21;Zinc;t/an;2002;3.504
CHAMPAGNE-ARDENNE;21;Zinc;t/an;2004;2.163
CHAMPAGNE-ARDENNE;21;Zinc;t/an;2005;2.406
CHAMPAGNE-ARDENNE;21;Zinc;t/an;2006;1.749
CHAMPAGNE-ARDENNE;21;Zinc;t/an;2007;1.839
CHAMPAGNE-ARDENNE;21;Zinc;t/an;2008;0.854
CHAMPAGNE-ARDENNE;21;Zinc;t/an;2009;0.908
CORSE;94;Aluminium;t/an;1999;0.0
CORSE;94;Aluminium;t/an;2000;0.0
CORSE;94;Aluminium;t/an;2001;0.0
CORSE;94;Aluminium;t/an;2002;0.0
CORSE;94;Aluminium;t/an;2004;0.0
CORSE;94;Aluminium;t/an;2005;0.0
CORSE;94;Aluminium;t/an;2006;0.0
CORSE;94;Aluminium;t/an;2007;0.0
CORSE;94;Aluminium;t/an;2008;0.0
CORSE;94;Aluminium;t/an;2009;0.0
CORSE;94;AOX OU EOX;t/an;1999;0.0
CORSE;94;AOX OU EOX;t/an;2000;0.0
CORSE;94;AOX OU EOX;t/an;2001;0.0
CORSE;94;AOX OU EOX;t/an;2002;0.0
CORSE;94;AOX OU EOX;t/an;2004;0.0
CORSE;94;AOX OU EOX;t/an;2005;0.0
CORSE;94;AOX OU EOX;t/an;2006;0.0
CORSE;94;AOX OU EOX;t/an;2007;0.0
CORSE;94;AOX OU EOX;t/an;2008;0.0
CORSE;94;AOX OU EOX;t/an;2009;0.0
CORSE;94;Arsenic;kg/an;1999;0.0
CORSE;94;Arsenic;kg/an;2000;0.0
CORSE;94;Arsenic;kg/an;2001;0.0
CORSE;94;Arsenic;kg/an;2002;0.0
CORSE;94;Arsenic;kg/an;2004;0.0
CORSE;94;Arsenic;kg/an;2005;0.0
CORSE;94;Arsenic;kg/an;2006;0.0
CORSE;94;Arsenic;kg/an;2007;0.0
CORSE;94;Arsenic;kg/an;2008;0.0
CORSE;94;Arsenic;kg/an;2009;0.0
CORSE;94;Azote (sauf épandage);t/an;1999;0.0
CORSE;94;Azote (sauf épandage);t/an;2000;0.0
CORSE;94;Azote (sauf épandage);t/an;2001;0.0
CORSE;94;Azote (sauf épandage);t/an;2002;0.0
CORSE;94;Azote (sauf épandage);t/an;2004;0.0
CORSE;94;Azote (sauf épandage);t/an;2005;0.0
CORSE;94;Azote (sauf épandage);t/an;2006;0.0
CORSE;94;Azote (sauf épandage);t/an;2007;0.0
CORSE;94;Azote (sauf épandage);t/an;2008;0.0
CORSE;94;Azote (sauf épandage);t/an;2009;0.0
CORSE;94;Azote (y compris épandage);t/an;1999;0.0
CORSE;94;Azote (y compris épandage);t/an;2000;0.0
CORSE;94;Azote (y compris épandage);t/an;2001;0.0
CORSE;94;Azote (y compris épandage);t/an;2002;0.0
CORSE;94;Azote (y compris épandage);t/an;2004;0.0
CORSE;94;Azote (y compris épandage);t/an;2005;0.0
CORSE;94;Azote (y compris épandage);t/an;2006;0.0
CORSE;94;Azote (y compris épandage);t/an;2007;0.0
CORSE;94;Azote (y compris épandage);t/an;2008;0.0
CORSE;94;Azote (y compris épandage);t/an;2009;0.0
CORSE;94;Cadmium (et ses composés);kg/an;1999;0.0
CORSE;94;Cadmium (et ses composés);kg/an;2000;0.0
CORSE;94;Cadmium (et ses composés);kg/an;2001;0.0
CORSE;94;Cadmium (et ses composés);kg/an;2002;0.0
CORSE;94;Cadmium (et ses composés);kg/an;2004;0.0
CORSE;94;Cadmium (et ses composés);kg/an;2005;0.0
CORSE;94;Cadmium (et ses composés);kg/an;2006;0.0
CORSE;94;Cadmium (et ses composés);kg/an;2007;0.0
CORSE;94;Cadmium (et ses composés);kg/an;2008;0.0
CORSE;94;Cadmium (et ses composés);kg/an;2009;0.0
CORSE;94;Chlorures;t/an;1999;0.0
CORSE;94;Chlorures;t/an;2000;0.0
CORSE;94;Chlorures;t/an;2001;0.0
CORSE;94;Chlorures;t/an;2002;0.0
CORSE;94;Chlorures;t/an;2004;0.0
CORSE;94;Chlorures;t/an;2005;0.0
CORSE;94;Chlorures;t/an;2006;0.0
CORSE;94;Chlorures;t/an;2007;0.0
CORSE;94;Chlorures;t/an;2008;0.0
CORSE;94;Chlorures;t/an;2009;0.0
CORSE;94;Chrome;t/an;1999;0.0
CORSE;94;Chrome;t/an;2000;0.0
CORSE;94;Chrome;t/an;2001;0.0
CORSE;94;Chrome;t/an;2002;0.0
CORSE;94;Chrome;t/an;2004;0.0
CORSE;94;Chrome;t/an;2005;0.0
CORSE;94;Chrome;t/an;2006;0.0
CORSE;94;Chrome;t/an;2007;0.0
CORSE;94;Chrome;t/an;2008;0.0
CORSE;94;Chrome;t/an;2009;0.0
CORSE;94;Chrome hexavalent;kg/an;1999;0.0
CORSE;94;Chrome hexavalent;kg/an;2000;0.0
CORSE;94;Chrome hexavalent;kg/an;2001;0.0
CORSE;94;Chrome hexavalent;kg/an;2002;0.0
CORSE;94;Chrome hexavalent;kg/an;2004;0.0
CORSE;94;Chrome hexavalent;kg/an;2005;0.0
CORSE;94;Chrome hexavalent;kg/an;2006;0.0
CORSE;94;Chrome hexavalent;kg/an;2007;0.0
CORSE;94;Chrome hexavalent;kg/an;2008;0.0
CORSE;94;Chrome hexavalent;kg/an;2009;0.0
CORSE;94;Cuivre;t/an;1999;0.0
CORSE;94;Cuivre;t/an;2000;0.0
CORSE;94;Cuivre;t/an;2001;0.0
CORSE;94;Cuivre;t/an;2002;0.0
CORSE;94;Cuivre;t/an;2004;0.0
CORSE;94;Cuivre;t/an;2005;0.0
CORSE;94;Cuivre;t/an;2006;0.0
CORSE;94;Cuivre;t/an;2007;0.0
CORSE;94;Cuivre;t/an;2008;0.0
CORSE;94;Cuivre;t/an;2009;0.0
CORSE;94;Cyanures;kg/an;1999;0.0
CORSE;94;Cyanures;kg/an;2000;0.0
CORSE;94;Cyanures;kg/an;2001;0.0
CORSE;94;Cyanures;kg/an;2002;0.0
CORSE;94;Cyanures;kg/an;2004;0.0
CORSE;94;Cyanures;kg/an;2005;0.0
CORSE;94;Cyanures;kg/an;2006;0.0
CORSE;94;Cyanures;kg/an;2007;0.0
CORSE;94;Cyanures;kg/an;2008;0.0
CORSE;94;Cyanures;kg/an;2009;0.0
CORSE;94;DBO5 (sauf épandage);t/an;1999;ND
CORSE;94;DBO5 (sauf épandage);t/an;2000;ND
CORSE;94;DBO5 (sauf épandage);t/an;2001;ND
CORSE;94;DBO5 (sauf épandage);t/an;2002;ND
CORSE;94;DBO5 (sauf épandage);t/an;2004;0.0
CORSE;94;DBO5 (sauf épandage);t/an;2005;0.0
CORSE;94;DBO5 (sauf épandage);t/an;2006;0.0
CORSE;94;DBO5 (sauf épandage);t/an;2007;0.0
CORSE;94;DBO5 (sauf épandage);t/an;2008;0.0
CORSE;94;DBO5 (sauf épandage);t/an;2009;0.0
CORSE;94;DBO5 (y compris épandage);t/an;1999;ND
CORSE;94;DBO5 (y compris épandage);t/an;2000;ND
CORSE;94;DBO5 (y compris épandage);t/an;2001;ND
CORSE;94;DBO5 (y compris épandage);t/an;2002;ND
CORSE;94;DBO5 (y compris épandage);t/an;2004;0.0
CORSE;94;DBO5 (y compris épandage);t/an;2005;0.0
CORSE;94;DBO5 (y compris épandage);t/an;2006;0.0
CORSE;94;DBO5 (y compris épandage);t/an;2007;0.0
CORSE;94;DBO5 (y compris épandage);t/an;2008;0.0
CORSE;94;DBO5 (y compris épandage);t/an;2009;0.0
CORSE;94;DCO (sauf épandage);t/an;1999;0.0
CORSE;94;DCO (sauf épandage);t/an;2000;0.0
CORSE;94;DCO (sauf épandage);t/an;2001;0.0
CORSE;94;DCO (sauf épandage);t/an;2002;0.0
CORSE;94;DCO (sauf épandage);t/an;2004;0.0
CORSE;94;DCO (sauf épandage);t/an;2005;0.0
CORSE;94;DCO (sauf épandage);t/an;2006;0.0
CORSE;94;DCO (sauf épandage);t/an;2007;0.0
CORSE;94;DCO (sauf épandage);t/an;2008;0.0
CORSE;94;DCO (sauf épandage);t/an;2009;0.0
CORSE;94;DCO (y compris épandage);t/an;1999;0.0
CORSE;94;DCO (y compris épandage);t/an;2000;0.0
CORSE;94;DCO (y compris épandage);t/an;2001;0.0
CORSE;94;DCO (y compris épandage);t/an;2002;0.0
CORSE;94;DCO (y compris épandage);t/an;2004;0.0
CORSE;94;DCO (y compris épandage);t/an;2005;0.0
CORSE;94;DCO (y compris épandage);t/an;2006;0.0
CORSE;94;DCO (y compris épandage);t/an;2007;0.0
CORSE;94;DCO (y compris épandage);t/an;2008;0.0
CORSE;94;DCO (y compris épandage);t/an;2009;0.0
CORSE;94;Dichlorométhane;kg/an;1999;ND
CORSE;94;Dichlorométhane;kg/an;2000;ND
CORSE;94;Dichlorométhane;kg/an;2001;0.0
CORSE;94;Dichlorométhane;kg/an;2002;0.0
CORSE;94;Dichlorométhane;kg/an;2004;0.0
CORSE;94;Dichlorométhane;kg/an;2005;0.0
CORSE;94;Dichlorométhane;kg/an;2006;0.0
CORSE;94;Dichlorométhane;kg/an;2007;0.0
CORSE;94;Dichlorométhane;kg/an;2008;0.0
CORSE;94;Dichlorométhane;kg/an;2009;0.0
CORSE;94;Étain;t/an;1999;0.0
CORSE;94;Étain;t/an;2000;0.0
CORSE;94;Étain;t/an;2001;0.0
CORSE;94;Étain;t/an;2002;0.0
CORSE;94;Étain;t/an;2004;0.0
CORSE;94;Étain;t/an;2005;0.0
CORSE;94;Étain;t/an;2006;0.0
CORSE;94;Étain;t/an;2007;0.0
CORSE;94;Étain;t/an;2008;0.0
CORSE;94;Étain;t/an;2009;0.0
CORSE;94;Fer;t/an;1999;0.0
CORSE;94;Fer;t/an;2000;0.0
CORSE;94;Fer;t/an;2001;0.0
CORSE;94;Fer;t/an;2002;0.0
CORSE;94;Fer;t/an;2004;0.0
CORSE;94;Fer;t/an;2005;0.0
CORSE;94;Fer;t/an;2006;0.0
CORSE;94;Fer;t/an;2007;0.0
CORSE;94;Fer;t/an;2008;0.0
CORSE;94;Fer;t/an;2009;0.0
CORSE;94;Fluor;t/an;1999;0.0
CORSE;94;Fluor;t/an;2000;0.0
CORSE;94;Fluor;t/an;2001;0.0
CORSE;94;Fluor;t/an;2002;0.0
CORSE;94;Fluor;t/an;2004;0.0
CORSE;94;Fluor;t/an;2005;0.0
CORSE;94;Fluor;t/an;2006;0.0
CORSE;94;Fluor;t/an;2007;0.0
CORSE;94;Fluor;t/an;2008;0.0
CORSE;94;Fluor;t/an;2009;0.0
CORSE;94;Hydrocarbures;t/an;1999;0.0
CORSE;94;Hydrocarbures;t/an;2000;0.0
CORSE;94;Hydrocarbures;t/an;2001;0.0
CORSE;94;Hydrocarbures;t/an;2002;0.0
CORSE;94;Hydrocarbures;t/an;2004;0.0
CORSE;94;Hydrocarbures;t/an;2005;0.0
CORSE;94;Hydrocarbures;t/an;2006;0.0
CORSE;94;Hydrocarbures;t/an;2007;0.0
CORSE;94;Hydrocarbures;t/an;2008;0.0
CORSE;94;Hydrocarbures;t/an;2009;0.0
CORSE;94;Indice Phénol/Phénols;t/an;1999;0.0
CORSE;94;Indice Phénol/Phénols;t/an;2000;0.0
CORSE;94;Indice Phénol/Phénols;t/an;2001;0.0
CORSE;94;Indice Phénol/Phénols;t/an;2002;0.0
CORSE;94;Indice Phénol/Phénols;t/an;2004;0.0
CORSE;94;Indice Phénol/Phénols;t/an;2005;0.0
CORSE;94;Indice Phénol/Phénols;t/an;2006;0.0
CORSE;94;Indice Phénol/Phénols;t/an;2007;0.0
CORSE;94;Indice Phénol/Phénols;t/an;2008;0.0
CORSE;94;Indice Phénol/Phénols;t/an;2009;0.0
CORSE;94;Manganèse;t/an;1999;0.0
CORSE;94;Manganèse;t/an;2000;0.0
CORSE;94;Manganèse;t/an;2001;0.0
CORSE;94;Manganèse;t/an;2002;0.0
CORSE;94;Manganèse;t/an;2004;0.0
CORSE;94;Manganèse;t/an;2005;0.0
CORSE;94;Manganèse;t/an;2006;0.0
CORSE;94;Manganèse;t/an;2007;0.0
CORSE;94;Manganèse;t/an;2008;0.0
CORSE;94;Manganèse;t/an;2009;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;1999;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;2000;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;2001;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;2002;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;2004;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;2005;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;2006;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;2007;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;2008;0.0
CORSE;94;Matières en suspension (sauf épandage);t/an;2009;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;1999;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;2000;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;2001;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;2002;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;2004;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;2005;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;2006;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;2007;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;2008;0.0
CORSE;94;Matières en suspension (y compris épandage);t/an;2009;0.0
CORSE;94;Mercure;kg/an;1999;0.0
CORSE;94;Mercure;kg/an;2000;0.0
CORSE;94;Mercure;kg/an;2001;0.0
CORSE;94;Mercure;kg/an;2002;0.0
CORSE;94;Mercure;kg/an;2004;0.0
CORSE;94;Mercure;kg/an;2005;0.0
CORSE;94;Mercure;kg/an;2006;0.0
CORSE;94;Mercure;kg/an;2007;0.0
CORSE;94;Mercure;kg/an;2008;0.0
CORSE;94;Mercure;kg/an;2009;0.0
CORSE;94;Nickel;t/an;1999;0.0
CORSE;94;Nickel;t/an;2000;0.0
CORSE;94;Nickel;t/an;2001;0.0
CORSE;94;Nickel;t/an;2002;0.0
CORSE;94;Nickel;t/an;2004;0.0
CORSE;94;Nickel;t/an;2005;0.0
CORSE;94;Nickel;t/an;2006;0.0
CORSE;94;Nickel;t/an;2007;0.0
CORSE;94;Nickel;t/an;2008;0.0
CORSE;94;Nickel;t/an;2009;0.0
CORSE;94;Phosphore (sauf épandage);t/an;1999;0.0
CORSE;94;Phosphore (sauf épandage);t/an;2000;0.0
CORSE;94;Phosphore (sauf épandage);t/an;2001;0.0
CORSE;94;Phosphore (sauf épandage);t/an;2002;0.0
CORSE;94;Phosphore (sauf épandage);t/an;2004;0.0
CORSE;94;Phosphore (sauf épandage);t/an;2005;0.0
CORSE;94;Phosphore (sauf épandage);t/an;2006;0.0
CORSE;94;Phosphore (sauf épandage);t/an;2007;0.0
CORSE;94;Phosphore (sauf épandage);t/an;2008;0.0
CORSE;94;Phosphore (sauf épandage);t/an;2009;0.0
CORSE;94;Phosphore (y compris épandage);t/an;1999;0.0
CORSE;94;Phosphore (y compris épandage);t/an;2000;0.0
CORSE;94;Phosphore (y compris épandage);t/an;2001;0.0
CORSE;94;Phosphore (y compris épandage);t/an;2002;0.0
CORSE;94;Phosphore (y compris épandage);t/an;2004;0.0
CORSE;94;Phosphore (y compris épandage);t/an;2005;0.0
CORSE;94;Phosphore (y compris épandage);t/an;2006;0.0
CORSE;94;Phosphore (y compris épandage);t/an;2007;0.0
CORSE;94;Phosphore (y compris épandage);t/an;2008;0.0
CORSE;94;Phosphore (y compris épandage);t/an;2009;0.0
CORSE;94;Plomb;t/an;1999;0.0
CORSE;94;Plomb;t/an;2000;0.0
CORSE;94;Plomb;t/an;2001;0.0
CORSE;94;Plomb;t/an;2002;0.0
CORSE;94;Plomb;t/an;2004;0.0
CORSE;94;Plomb;t/an;2005;0.0
CORSE;94;Plomb;t/an;2006;0.0
CORSE;94;Plomb;t/an;2007;0.0
CORSE;94;Plomb;t/an;2008;0.0
CORSE;94;Plomb;t/an;2009;0.005
CORSE;94;Sulfates;t/an;1999;0.0
CORSE;94;Sulfates;t/an;2000;0.0
CORSE;94;Sulfates;t/an;2001;0.0
CORSE;94;Sulfates;t/an;2002;0.0
CORSE;94;Sulfates;t/an;2004;0.0
CORSE;94;Sulfates;t/an;2005;0.0
CORSE;94;Sulfates;t/an;2006;0.0
CORSE;94;Sulfates;t/an;2007;0.0
CORSE;94;Sulfates;t/an;2008;0.0
CORSE;94;Sulfates;t/an;2009;0.0
CORSE;94;Titane;t/an;1999;0.0
CORSE;94;Titane;t/an;2000;0.0
CORSE;94;Titane;t/an;2001;0.0
CORSE;94;Titane;t/an;2002;0.0
CORSE;94;Titane;t/an;2004;0.0
CORSE;94;Titane;t/an;2005;0.0
CORSE;94;Titane;t/an;2006;0.0
CORSE;94;Titane;t/an;2007;0.0
CORSE;94;Titane;t/an;2008;0.0
CORSE;94;Titane;t/an;2009;0.0
CORSE;94;Zinc;t/an;1999;0.0
CORSE;94;Zinc;t/an;2000;0.0
CORSE;94;Zinc;t/an;2001;0.203
CORSE;94;Zinc;t/an;2002;0.262
CORSE;94;Zinc;t/an;2004;0.219
CORSE;94;Zinc;t/an;2005;0.193
CORSE;94;Zinc;t/an;2006;0.106
CORSE;94;Zinc;t/an;2007;0.219
CORSE;94;Zinc;t/an;2008;0.147
CORSE;94;Zinc;t/an;2009;0.354
D.O.M.;97;Aluminium;t/an;1999;ND
D.O.M.;97;Aluminium;t/an;2000;ND
D.O.M.;97;Aluminium;t/an;2001;0.0
D.O.M.;97;Aluminium;t/an;2002;0.0
D.O.M.;97;Aluminium;t/an;2004;0.0
D.O.M.;97;Aluminium;t/an;2005;16.52
D.O.M.;97;Aluminium;t/an;2006;0.0
D.O.M.;97;Aluminium;t/an;2007;0.0
D.O.M.;97;Aluminium;t/an;2008;0.0
D.O.M.;97;Aluminium;t/an;2009;0.0
D.O.M.;97;AOX OU EOX;t/an;1999;ND
D.O.M.;97;AOX OU EOX;t/an;2000;ND
D.O.M.;97;AOX OU EOX;t/an;2001;0.0
D.O.M.;97;AOX OU EOX;t/an;2002;0.0
D.O.M.;97;AOX OU EOX;t/an;2004;0.0
D.O.M.;97;AOX OU EOX;t/an;2005;0.0
D.O.M.;97;AOX OU EOX;t/an;2006;0.0
D.O.M.;97;AOX OU EOX;t/an;2007;0.0
D.O.M.;97;AOX OU EOX;t/an;2008;0.0
D.O.M.;97;AOX OU EOX;t/an;2009;0.0
D.O.M.;97;Arsenic;kg/an;1999;ND
D.O.M.;97;Arsenic;kg/an;2000;ND
D.O.M.;97;Arsenic;kg/an;2001;0.0
D.O.M.;97;Arsenic;kg/an;2002;0.0
D.O.M.;97;Arsenic;kg/an;2004;0.0
D.O.M.;97;Arsenic;kg/an;2005;0.0
D.O.M.;97;Arsenic;kg/an;2006;0.0
D.O.M.;97;Arsenic;kg/an;2007;0.0
D.O.M.;97;Arsenic;kg/an;2008;0.0
D.O.M.;97;Arsenic;kg/an;2009;0.0
D.O.M.;97;Azote (sauf épandage);t/an;1999;ND
D.O.M.;97;Azote (sauf épandage);t/an;2000;ND
D.O.M.;97;Azote (sauf épandage);t/an;2001;0.0
D.O.M.;97;Azote (sauf épandage);t/an;2002;0.0
D.O.M.;97;Azote (sauf épandage);t/an;2004;0.0
D.O.M.;97;Azote (sauf épandage);t/an;2005;0.0
D.O.M.;97;Azote (sauf épandage);t/an;2006;0.0
D.O.M.;97;Azote (sauf épandage);t/an;2007;0.0
D.O.M.;97;Azote (sauf épandage);t/an;2008;0.0
D.O.M.;97;Azote (sauf épandage);t/an;2009;0.0
D.O.M.;97;Azote (y compris épandage);t/an;1999;ND
D.O.M.;97;Azote (y compris épandage);t/an;2000;ND
D.O.M.;97;Azote (y compris épandage);t/an;2001;0.0
D.O.M.;97;Azote (y compris épandage);t/an;2002;0.0
D.O.M.;97;Azote (y compris épandage);t/an;2004;0.0
D.O.M.;97;Azote (y compris épandage);t/an;2005;0.0
D.O.M.;97;Azote (y compris épandage);t/an;2006;0.0
D.O.M.;97;Azote (y compris épandage);t/an;2007;0.0
D.O.M.;97;Azote (y compris épandage);t/an;2008;0.0
D.O.M.;97;Azote (y compris épandage);t/an;2009;0.0
D.O.M.;97;Cadmium (et ses composés);kg/an;1999;ND
D.O.M.;97;Cadmium (et ses composés);kg/an;2000;ND
D.O.M.;97;Cadmium (et ses composés);kg/an;2001;0.0
D.O.M.;97;Cadmium (et ses composés);kg/an;2002;0.0
D.O.M.;97;Cadmium (et ses composés);kg/an;2004;0.0
D.O.M.;97;Cadmium (et ses composés);kg/an;2005;0.0
D.O.M.;97;Cadmium (et ses composés);kg/an;2006;0.0
D.O.M.;97;Cadmium (et ses composés);kg/an;2007;0.0
D.O.M.;97;Cadmium (et ses composés);kg/an;2008;0.0
D.O.M.;97;Cadmium (et ses composés);kg/an;2009;0.44
D.O.M.;97;Chlorures;t/an;1999;ND
D.O.M.;97;Chlorures;t/an;2000;ND
D.O.M.;97;Chlorures;t/an;2001;0.0
D.O.M.;97;Chlorures;t/an;2002;0.0
D.O.M.;97;Chlorures;t/an;2004;0.0
D.O.M.;97;Chlorures;t/an;2005;0.0
D.O.M.;97;Chlorures;t/an;2006;0.0
D.O.M.;97;Chlorures;t/an;2007;0.0
D.O.M.;97;Chlorures;t/an;2008;0.0
D.O.M.;97;Chlorures;t/an;2009;0.0
D.O.M.;97;Chrome;t/an;1999;ND
D.O.M.;97;Chrome;t/an;2000;ND
D.O.M.;97;Chrome;t/an;2001;0.0
D.O.M.;97;Chrome;t/an;2002;0.0
D.O.M.;97;Chrome;t/an;2004;0.0
D.O.M.;97;Chrome;t/an;2005;0.0
D.O.M.;97;Chrome;t/an;2006;0.0
D.O.M.;97;Chrome;t/an;2007;0.0
D.O.M.;97;Chrome;t/an;2008;0.0
D.O.M.;97;Chrome;t/an;2009;0.0
D.O.M.;97;Chrome hexavalent;kg/an;1999;ND
D.O.M.;97;Chrome hexavalent;kg/an;2000;ND
D.O.M.;97;Chrome hexavalent;kg/an;2001;0.0
D.O.M.;97;Chrome hexavalent;kg/an;2002;0.0
D.O.M.;97;Chrome hexavalent;kg/an;2004;0.0
D.O.M.;97;Chrome hexavalent;kg/an;2005;0.0
D.O.M.;97;Chrome hexavalent;kg/an;2006;0.0
D.O.M.;97;Chrome hexavalent;kg/an;2007;0.0
D.O.M.;97;Chrome hexavalent;kg/an;2008;0.0
D.O.M.;97;Chrome hexavalent;kg/an;2009;0.0
D.O.M.;97;Cuivre;t/an;1999;ND
D.O.M.;97;Cuivre;t/an;2000;ND
D.O.M.;97;Cuivre;t/an;2001;0.0
D.O.M.;97;Cuivre;t/an;2002;0.0
D.O.M.;97;Cuivre;t/an;2004;0.215
D.O.M.;97;Cuivre;t/an;2005;0.764
D.O.M.;97;Cuivre;t/an;2006;0.2
D.O.M.;97;Cuivre;t/an;2007;0.127
D.O.M.;97;Cuivre;t/an;2008;0.0
D.O.M.;97;Cuivre;t/an;2009;0.0
D.O.M.;97;Cyanures;kg/an;1999;ND
D.O.M.;97;Cyanures;kg/an;2000;ND
D.O.M.;97;Cyanures;kg/an;2001;0.0
D.O.M.;97;Cyanures;kg/an;2002;0.0
D.O.M.;97;Cyanures;kg/an;2004;0.0
D.O.M.;97;Cyanures;kg/an;2005;0.0
D.O.M.;97;Cyanures;kg/an;2006;0.0
D.O.M.;97;Cyanures;kg/an;2007;0.0
D.O.M.;97;Cyanures;kg/an;2008;0.0
D.O.M.;97;Cyanures;kg/an;2009;0.0
D.O.M.;97;DBO5 (sauf épandage);t/an;1999;ND
D.O.M.;97;DBO5 (sauf épandage);t/an;2000;ND
D.O.M.;97;DBO5 (sauf épandage);t/an;2001;ND
D.O.M.;97;DBO5 (sauf épandage);t/an;2002;ND
D.O.M.;97;DBO5 (sauf épandage);t/an;2004;2032.64
D.O.M.;97;DBO5 (sauf épandage);t/an;2005;7037.798
D.O.M.;97;DBO5 (sauf épandage);t/an;2006;7974.08
D.O.M.;97;DBO5 (sauf épandage);t/an;2007;7758.075
D.O.M.;97;DBO5 (sauf épandage);t/an;2008;6593.458
D.O.M.;97;DBO5 (sauf épandage);t/an;2009;6959.601
D.O.M.;97;DBO5 (y compris épandage);t/an;1999;ND
D.O.M.;97;DBO5 (y compris épandage);t/an;2000;ND
D.O.M.;97;DBO5 (y compris épandage);t/an;2001;ND
D.O.M.;97;DBO5 (y compris épandage);t/an;2002;ND
D.O.M.;97;DBO5 (y compris épandage);t/an;2004;2763.779
D.O.M.;97;DBO5 (y compris épandage);t/an;2005;12078.533
D.O.M.;97;DBO5 (y compris épandage);t/an;2006;8728.313
D.O.M.;97;DBO5 (y compris épandage);t/an;2007;7758.075
D.O.M.;97;DBO5 (y compris épandage);t/an;2008;6593.458
D.O.M.;97;DBO5 (y compris épandage);t/an;2009;6959.601
D.O.M.;97;DCO (sauf épandage);t/an;1999;ND
D.O.M.;97;DCO (sauf épandage);t/an;2000;ND
D.O.M.;97;DCO (sauf épandage);t/an;2001;26265.859
D.O.M.;97;DCO (sauf épandage);t/an;2002;28765.891
D.O.M.;97;DCO (sauf épandage);t/an;2004;5918.986
D.O.M.;97;DCO (sauf épandage);t/an;2005;25602.183
D.O.M.;97;DCO (sauf épandage);t/an;2006;27030.359
D.O.M.;97;DCO (sauf épandage);t/an;2007;29123.485
D.O.M.;97;DCO (sauf épandage);t/an;2008;26424.831
D.O.M.;97;DCO (sauf épandage);t/an;2009;24152.097
D.O.M.;97;DCO (y compris épandage);t/an;1999;ND
D.O.M.;97;DCO (y compris épandage);t/an;2000;ND
D.O.M.;97;DCO (y compris épandage);t/an;2001;26265.859
D.O.M.;97;DCO (y compris épandage);t/an;2002;28765.891
D.O.M.;97;DCO (y compris épandage);t/an;2004;7302.04
D.O.M.;97;DCO (y compris épandage);t/an;2005;33469.204
D.O.M.;97;DCO (y compris épandage);t/an;2006;28814.268
D.O.M.;97;DCO (y compris épandage);t/an;2007;29123.485
D.O.M.;97;DCO (y compris épandage);t/an;2008;26424.831
D.O.M.;97;DCO (y compris épandage);t/an;2009;24152.097
D.O.M.;97;Dichlorométhane;kg/an;1999;ND
D.O.M.;97;Dichlorométhane;kg/an;2000;ND
D.O.M.;97;Dichlorométhane;kg/an;2001;0.0
D.O.M.;97;Dichlorométhane;kg/an;2002;0.0
D.O.M.;97;Dichlorométhane;kg/an;2004;0.0
D.O.M.;97;Dichlorométhane;kg/an;2005;0.0
D.O.M.;97;Dichlorométhane;kg/an;2006;0.0
D.O.M.;97;Dichlorométhane;kg/an;2007;0.0
D.O.M.;97;Dichlorométhane;kg/an;2008;0.0
D.O.M.;97;Dichlorométhane;kg/an;2009;0.0
D.O.M.;97;Étain;t/an;1999;ND
D.O.M.;97;Étain;t/an;2000;ND
D.O.M.;97;Étain;t/an;2001;0.0
D.O.M.;97;Étain;t/an;2002;0.0
D.O.M.;97;Étain;t/an;2004;0.0
D.O.M.;97;Étain;t/an;2005;0.0
D.O.M.;97;Étain;t/an;2006;0.236
